id;account_id;payment_form_id
469378;1562742;3
469382;6540;1
469384;13775;1
469386;414051;4
469388;1568730;1
469392;677508;1
469406;1569813;1
469408;441690;1
469412;25164;2
469420;887516;1
469442;816051;1
469444;782600;3
469452;887735;1
469454;745415;1
469458;644346;4
469470;503154;2
469479;520056;3
469481;934242;1
469489;184443;1
469491;451295;1
469493;1570142;1
469501;60725;1
469505;969860;4
469507;736075;1
469516;531735;1
469518;850203;4
469533;215874;3
469537;524841;3
469555;979353;1
469557;571205;1
469563;944045;3
469573;18855;4
469577;424233;1
469591;84210;1
469593;1570821;3
469601;52494;1
469617;952350;1
469629;856641;4
469631;268534;1
469633;887220;1
469641;579849;3
469647;741258;1
469649;738625;1
469651;343773;3
469675;868812;3
469677;532975;3
469689;1570611;3
469699;489603;1
469701;894018;4
469706;338680;1
469710;128829;3
469714;675528;3
469716;483522;3
469720;42636;1
469728;290495;1
469736;990045;3
469738;18615;3
469746;434045;1
469758;966753;3
469770;790174;3
469772;1565613;4
469774;408222;1
469776;408774;1
469802;824898;3
469806;815805;4
469808;46465;3
469812;193479;3
469818;95190;4
469825;682623;3
469829;258693;3
469833;517431;3
469843;738625;1
469849;702234;3
469851;388206;1
469877;281505;1
469879;43773;3
469887;500196;3
469889;1001515;1
469895;47440;1
469897;1567320;3
469905;154672;1
469911;365439;3
469915;439659;1
469945;530733;4
469951;868662;3
469959;856583;3
469963;374706;3
469966;329205;4
469970;947855;1
469972;706503;3
469978;131634;3
469984;535935;3
469986;570290;3
469992;1571927;1
469996;603428;1
470012;44964;1
470014;878739;1
470018;670809;1
470030;651238;1
470038;271281;3
470044;427887;1
470056;817894;3
470060;531395;1
470068;244944;1
470070;555441;3
470072;555441;3
470074;854331;3
470084;278655;1
470102;751093;1
470121;134967;1
470131;1021599;1
470161;205790;3
470165;842604;1
470185;811371;1
470217;571041;3
470248;779303;1
470256;178850;4
470266;346234;3
470280;401595;3
470286;80277;3
470308;372428;4
470316;906584;1
470336;528050;3
470340;398275;1
470358;430885;1
470364;131133;3
470374;186985;1
470378;61585;3
470384;639042;3
470396;131133;3
470398;385131;1
470400;1012923;1
470402;1560944;3
470410;539630;3
470412;1006668;3
470426;125426;1
470454;6535;3
470474;673525;1
470478;1579345;3
470488;360414;3
470522;744306;4
470528;566818;3
470530;1568750;3
470535;256941;1
470537;1572977;3
470539;931764;4
470543;273740;4
470547;767915;1
470569;435770;1
470593;1023659;4
470603;172735;4
470619;1023891;3
470621;351846;3
470629;962290;1
470631;987835;1
470653;126505;4
470667;630324;1
470673;530802;3
470675;1567750;4
470687;1571145;3
470689;33835;3
470693;945576;3
470701;1579610;3
470703;1570786;4
470715;1569939;3
470735;585578;1
470765;1009694;1
470775;1563156;3
470813;1568994;1
470817;248759;1
470819;15027;4
470843;1579911;1
470847;1571262;1
470849;49040;1
470855;518214;1
470859;894240;4
470875;437433;3
470889;37070;1
470897;381852;1
470915;240894;4
470917;938273;1
470919;227486;1
470923;853395;1
470941;332315;1
470977;885693;3
470983;917241;4
470985;200368;1
470999;1579410;3
471007;451914;2
471009;165965;4
471027;1572508;3
471031;730880;3
471043;455964;1
471059;410841;3
471063;949287;1
471082;1579200;3
471096;182859;3
471150;192073;3
471162;410955;3
471166;237624;3
471168;493206;3
471170;205842;3
471173;1572494;1
471188;350913;1
471196;541335;3
471201;1567244;1
471208;753455;1
471211;208311;3
471217;825595;1
471219;137560;4
471221;140109;3
471235;1002980;1
471243;462655;3
471247;1573386;3
471249;460873;3
471263;383410;3
471265;713178;3
471273;709683;1
471275;372477;3
471279;728555;3
471313;480489;3
471338;844830;1
471344;90096;3
471362;1571374;3
471378;949670;3
471384;294080;3
471394;678747;1
471400;401545;4
471406;77343;1
471408;1574028;3
471410;85945;3
471414;1579902;3
471418;44270;3
471436;393770;1
471438;525888;1
471442;1580420;3
471468;120535;3
471472;1572100;4
471478;317676;3
471484;208229;3
471494;111350;1
471496;195624;3
471536;1016635;3
471540;41795;3
471564;450018;3
471574;75606;3
471578;455247;3
471588;540879;3
471592;899868;1
471606;396054;3
471608;1580496;1
471624;789068;4
471636;938733;3
471644;844992;4
471646;1570956;4
471668;29541;3
471670;261783;3
471674;1006910;1
471697;295227;3
471703;576690;3
471711;1012431;3
471719;290967;3
471729;652866;1
471731;144978;1
471737;16359;3
471741;1570875;3
471745;34572;3
471747;328587;4
471753;465708;1
471757;245136;3
471765;835250;3
471779;522405;3
471785;891729;1
471799;1004805;1
471801;125151;3
471831;663573;3
471851;1023491;3
471881;89418;3
471903;835497;3
471907;1571745;3
471941;65568;1
471953;577310;3
471961;342648;3
471981;499985;3
471985;539750;3
471993;1571050;3
472038;184779;3
472056;194052;1
472060;81534;3
472082;819564;4
472102;867145;3
472110;1006839;1
472140;99515;3
472152;649203;3
472156;319857;3
472160;722220;3
472164;1020047;3
472168;679038;4
472172;632052;3
472174;369963;1
472178;10158;1
472188;429716;3
472198;519379;1
472200;1014482;1
472204;981134;3
472208;531414;3
472214;614642;3
472228;648760;3
472232;692095;1
472234;506210;1
472236;210633;4
472238;262299;3
472240;493698;1
472242;314685;1
472244;295782;3
472246;510864;1
472264;760835;1
472296;813726;3
472300;777702;3
472320;1567281;3
472332;290300;3
472336;552711;3
472340;820899;3
472358;370704;3
472370;419480;3
472386;542960;3
472400;305727;1
472408;489024;3
472410;427446;3
472418;486573;3
472424;607345;3
472426;808703;4
472434;652351;1
472457;33117;3
472459;904377;3
472473;536313;3
472475;1571067;3
472479;717027;4
472483;1010004;3
472485;675402;1
472487;42267;3
472501;1580664;3
472509;712439;3
472515;879114;3
472525;1570285;1
472571;215970;3
472573;201402;4
472581;250335;3
472597;1025143;3
472617;717355;1
472621;65085;3
472631;1575231;3
472633;33865;3
472643;923364;1
472647;1022014;3
472673;735270;3
472681;837355;3
472705;740815;3
472707;3174;4
472711;390684;1
472717;969829;3
472721;529833;3
472735;30459;1
472749;215033;1
472751;886749;3
472753;1581183;3
472757;1025590;4
472775;267039;1
472779;706173;4
472801;47710;3
472805;94128;1
472815;320247;1
472823;37750;3
472825;1019736;4
472831;141306;4
472843;1579428;3
472865;360521;3
472867;545570;3
472883;1574007;1
472911;1019001;3
472940;1564404;4
472976;528699;1
473000;769670;4
473006;557660;1
473021;160765;1
473031;992523;4
473071;1570662;1
473081;1569906;3
473093;1563265;1
473099;993175;1
473105;303680;3
473107;428015;3
473171;89199;1
473181;364777;3
473191;264498;4
473199;1024974;1
473209;92931;3
473221;1572012;3
473225;509152;3
473233;880795;4
473239;915783;1
473249;333996;3
473259;42339;4
473261;17001;4
473263;538706;3
473279;773781;4
473294;750564;3
473325;1572065;1
473345;565505;1
473347;240184;3
473369;600813;3
473371;725998;3
473373;105518;3
473377;330600;1
473379;246400;3
473383;354088;1
473397;68784;1
473421;138861;4
473442;534987;3
473452;644097;3
473456;541850;4
473468;479739;3
473489;496422;3
473493;1565515;3
473502;1559979;3
473514;1566813;3
473522;804054;3
473530;1576353;3
473536;83340;3
473542;823521;3
473544;1577331;3
473567;124586;3
473571;17001;4
473575;286848;4
473583;1575366;3
473585;482356;3
473609;321234;3
473613;796764;3
473617;267386;4
473619;950138;1
473623;861095;1
473637;343062;1
473669;41154;2
473677;1003093;1
473699;60725;1
473703;12550;1
473723;935570;3
473729;832531;3
473737;1571615;3
473743;1577745;3
473761;866411;3
473763;529431;4
473765;404375;4
473775;800170;1
473781;687171;1
473785;878208;3
473789;53811;3
473797;869183;1
473801;325285;3
473813;166986;3
473815;875247;3
473819;449967;1
473823;393610;1
473837;952252;1
473845;953616;3
473847;999660;3
473861;597024;4
473875;253775;1
473879;615249;1
473883;727979;3
473895;1024110;1
473907;802410;3
473909;435294;1
473913;712599;3
473918;1002568;4
473928;1579257;3
473934;1562712;4
473938;840921;1
473958;482356;3
473960;1015410;3
473964;454536;1
473988;45485;2
474037;1566200;1
474043;526845;3
474047;510005;3
474069;511900;3
474083;1559545;3
474093;401545;4
474101;533997;3
474107;201069;1
474113;895270;4
474125;532368;3
474129;327640;1
474141;417822;4
474151;872115;3
474155;291486;3
474161;50535;3
474185;528836;3
474189;524797;1
450314;490221;1
450316;218682;1
450318;985638;1
450326;1000015;1
450328;133055;1
450334;90160;4
450338;495672;3
450342;486468;1
450354;30507;3
450362;410823;3
450374;153483;4
450376;558117;2
450386;293694;1
450404;856254;1
450412;330069;4
450428;743946;4
450440;967235;3
450453;869850;1
450459;1005015;3
450465;940476;1
450471;848301;3
450479;1008610;4
450485;819515;1
450493;12408;2
450503;1007685;1
450507;199443;3
450509;503050;1
450513;721532;1
450517;1008696;3
450523;456057;1
450543;342813;3
450559;83676;3
450563;535677;1
450579;368540;3
450601;511133;1
450617;904862;1
450623;21231;3
450627;292964;3
450639;260952;3
450645;73545;1
450647;326320;4
450655;842574;1
450675;738774;3
450689;984640;4
450695;1006285;4
450707;260060;3
450709;711930;1
450717;689991;1
450719;1011205;4
450723;993402;1
450731;897165;1
450733;741228;3
450735;1006695;3
450741;174993;2
450744;61251;4
450758;562604;4
450768;1015674;3
450770;210305;1
450792;604812;1
450796;964185;3
450804;899004;1
450806;92745;1
450808;507980;1
450820;1000437;3
450822;753508;1
450824;769622;3
450830;433482;1
450844;911196;1
450864;682563;1
450868;813395;1
450872;121121;4
450904;1006389;3
450910;757161;4
450926;865135;1
450954;35688;1
450958;233935;4
450964;415752;4
450970;698916;1
450986;569361;4
450988;647133;1
450990;543365;1
450992;463526;1
451024;916383;1
451046;453600;1
451079;1007979;1
451085;116788;4
451089;83300;3
451091;340220;4
451101;183316;1
451109;1010184;1
451121;260965;4
451131;637554;1
451139;955887;1
451147;210305;1
451173;176943;1
451179;74694;1
451181;746431;4
451193;597963;1
451221;431808;1
451231;227709;4
451235;194089;1
451253;805798;1
451275;603474;1
451279;890268;1
451287;446975;1
451293;196959;3
451297;816402;4
451299;909000;4
451301;899607;1
451307;360200;1
451329;520323;1
451341;171969;1
451351;333282;1
451383;1000611;1
451389;8703;1
451403;848196;3
451405;173349;4
451413;86451;1
451419;1015086;3
451423;1006222;3
451427;200368;1
451435;328587;4
451441;33012;3
451443;930396;1
451455;441690;1
451457;534987;3
451463;1009611;1
451471;430885;1
451473;893368;1
451477;17245;4
451481;125235;1
451483;463269;4
451485;899460;1
451489;141358;3
451497;329;3
451513;96305;3
451519;403990;4
451534;424823;1
451536;531381;4
451540;241682;1
451551;187419;3
451557;444702;3
451569;715011;3
451573;77270;1
451577;407105;3
451593;427467;1
451597;512771;3
451599;162738;1
451629;403415;1
451636;1008195;4
451638;663910;1
451642;918270;1
451654;960805;3
451679;204681;2
451681;239802;3
451687;1021332;1
451695;1008065;1
451701;412335;1
451709;1010545;1
451713;463990;3
451728;910659;1
451734;422052;3
451736;321660;3
451738;811254;4
451742;1004930;3
451748;969110;3
451758;868917;4
451768;772840;1
451782;49040;1
451800;952653;1
451806;1002169;1
451820;229330;1
451828;1021510;1
451844;203676;1
451846;288864;4
451854;1013139;4
451864;127001;3
451866;899004;1
451906;419094;1
451908;952225;1
451914;1013757;1
451932;996885;3
451940;911718;3
451963;595866;4
451975;913895;1
451977;16473;1
451993;1006684;3
451995;562878;1
451999;342095;4
452005;897165;1
452021;1021704;1
452033;239455;1
452035;943137;3
452045;875772;3
452049;406357;4
452053;294642;3
452055;856105;3
452057;448616;1
452069;54372;4
452079;139735;4
452081;991735;3
452089;892794;1
452095;966765;3
452101;674217;1
452141;1012971;3
452159;42156;1
452163;613620;1
452171;885816;1
452187;147720;4
452194;413556;1
452208;413785;1
452210;1021925;3
452212;683595;1
452216;507521;1
452218;895989;1
452230;15846;1
452246;245555;4
452252;197250;1
452258;1021970;3
452278;46611;1
452282;648020;1
452293;425868;4
452301;359748;1
452303;447115;1
452309;1016895;3
452313;949660;4
452318;973160;4
452322;963945;3
452324;888567;1
452326;507410;3
452342;60966;4
452352;994820;1
452358;717174;3
452364;311030;4
452383;997134;3
452399;555960;3
452419;291486;3
452427;177363;1
452433;805640;1
452453;37542;3
452459;785649;1
452463;866605;1
452465;1005494;4
452501;212601;1
452509;191817;4
452517;875868;3
452527;1011363;3
452543;950656;1
452545;963594;3
452547;1010142;3
452555;160430;1
452565;68385;4
452586;1008275;1
452600;304724;1
452608;191532;1
452612;221397;1
452638;749598;3
452642;832782;1
452644;486470;2
452682;824256;1
452696;274707;4
452708;320250;4
452712;796120;4
452718;1000269;3
452732;182598;4
452736;159393;3
452740;4067;1
452746;1022619;1
452748;994105;3
452770;1014198;1
452774;90126;1
452782;476658;4
452796;396520;4
452808;914736;1
452824;42048;4
452834;95520;3
452840;895755;1
452846;1014642;1
452856;675402;1
452870;861864;1
452872;879714;1
452880;229330;1
452896;1013064;3
452898;1008561;1
452904;1013952;4
452907;837179;1
452909;432255;1
452913;629881;1
452917;597894;1
452934;164511;4
452942;810055;1
452944;504483;4
452954;174024;2
452956;53439;3
452960;769773;3
452964;682554;1
452966;826074;4
452968;1012986;3
452974;45380;3
452978;826074;4
452982;400105;1
452984;37953;1
452988;1013985;3
452994;93443;1
453017;898142;1
453027;662001;1
453043;1010847;4
453047;433485;1
453051;30965;4
453071;643281;1
453077;998496;3
453083;788724;1
453087;68015;1
453095;788724;1
453099;543036;4
453151;876186;1
453169;536952;1
453177;392538;4
453181;808654;4
453183;153433;1
453185;240900;1
453187;379666;3
453189;855265;4
453193;246483;1
453207;454293;3
453217;964160;3
453219;524922;1
453227;1012333;1
453235;1000131;4
453239;49040;1
453241;18221;1
453271;893130;3
453273;503050;1
453275;167898;3
453279;363705;1
453297;4209;1
453301;810081;3
453307;1023485;3
453315;83300;1
453319;885690;1
453337;59740;1
453339;1014201;4
453353;454542;4
453361;749106;4
453363;960807;4
453373;1014776;3
453379;3798;1
453389;750567;4
453399;1004135;1
453403;1023678;3
453405;245127;3
453415;879360;1
453419;734465;1
453425;900000;1
453437;92931;3
453439;566951;1
453445;918999;4
453447;918999;4
453469;86355;4
453479;118278;1
453491;1005024;3
453493;489937;1
453495;1015203;1
453501;8859;3
453505;169962;3
453531;51918;1
453537;553506;1
453543;616536;1
453550;869742;1
453556;628071;4
453561;856086;1
453565;477925;1
453567;363573;4
453575;482450;4
453587;50176;3
453601;711243;1
453605;969230;4
453621;716430;4
453633;467310;3
453639;286116;4
453643;96717;4
453649;463572;1
453651;246483;1
453657;88119;4
453659;478380;3
453673;900438;1
453683;730323;4
453689;467676;3
453703;591966;4
453711;541850;4
453721;816399;1
453727;492534;1
453731;998921;4
453737;341277;1
453745;298914;1
453749;1013424;1
453759;303873;3
453763;860885;1
453765;910884;3
453767;925188;1
453769;1015941;1
453775;1011771;1
453787;662815;1
453789;1011305;4
453795;750483;4
453803;674072;1
453805;704166;1
453807;966252;1
453815;1024281;3
453821;1024299;4
453823;543438;1
453831;105574;1
453853;998913;3
453863;328960;1
453887;467481;1
453919;494557;1
453925;1015692;1
453929;30459;1
453943;185685;4
453947;796334;1
453949;463914;1
453959;1014171;1
453961;91623;1
453969;43475;1
453998;1708;3
454000;1022601;4
454005;145590;1
454009;973173;1
454014;22955;3
454022;420410;3
454026;790752;3
454033;16473;1
